timestamp,humidity in % (SHT31 - Humidity),air temperature in ºC (SHT31 - Temperature),barometric pressure in K Pa (MPL3115A2 - Barometric Pressure),battery in % (Battery SCK 1.1),light in Lux (BH1730FVC),noise in dBA (ICS43432 - Noise),cm in cm (VL6180),external air temperature in °C (DS18B20)
2018-11-03 09:12:48 UTC,42.05,24.22,101.98,100,84.99,49.74,,23.75
2018-11-03 09:13:48 UTC,41.3,24.27,101.98,100,75.34,48.35,,23.75
2018-11-03 10:05:12 UTC,50.9,21.86,102.11,-1,185.37,53.38,,21.75
2018-11-03 10:05:48 UTC,46.48,21.92,102.11,-1,185.43,63.39,,21.69
2018-11-03 10:06:57 UTC,46.17,22.15,102.12,-1,192.01,60.45,,21.62
2018-11-03 10:07:57 UTC,45.84,22.16,102.12,-1,191.68,68.94,,21.62
2018-11-03 10:08:57 UTC,45.85,22.19,102.12,-1,190.33,48.03,,21.62
2018-11-03 10:09:57 UTC,45.89,22.17,102.12,-1,185.53,60.17,,21.56
2018-11-03 10:10:57 UTC,46,22.15,102.12,-1,183.67,58.47,,21.5
2018-11-03 10:11:57 UTC,46.01,22.13,102.12,-1,182.25,55.55,,21.5
2018-11-03 10:12:57 UTC,46.12,22.13,102.12,-1,181.86,61.74,,21.5
2018-11-03 10:13:57 UTC,46.31,22.11,102.12,-1,173.93,61.69,,21.44
2018-11-03 10:14:57 UTC,46,22.12,102.13,-1,176.34,59.25,,21.38
2018-11-03 10:16:57 UTC,45.84,22.32,102.13,-1,176.67,62.54,,21.75
2018-11-03 10:17:57 UTC,46.04,22.3,102.13,-1,168.29,53.74,,22.81
2018-11-03 10:18:57 UTC,45.83,22.36,102.13,-1,165.74,49.79,,22.44
2018-11-03 10:19:57 UTC,45.86,22.36,102.14,-1,164.2,58.17,,21.94
2018-11-03 10:20:57 UTC,45.93,22.36,102.13,-1,165.29,63.37,,21.69
2018-11-03 10:21:57 UTC,46.06,22.34,102.14,-1,165.86,50.84,,26.06
2018-11-03 10:22:57 UTC,46.04,22.34,102.14,-1,135.61,59.93,,26.06
2018-11-03 10:24:12 UTC,45.9,22.43,102.13,-1,131.19,64.52,,24.38
2018-11-03 10:25:12 UTC,45.91,22.42,102.13,-1,132.67,66.08,,24.31
2018-11-03 10:26:12 UTC,46.01,22.44,102.14,-1,133.63,56.32,,23.75
2018-11-03 10:27:12 UTC,45.95,22.49,102.13,-1,136.51,47.26,,23.38
2018-11-03 10:28:12 UTC,45.85,22.49,102.13,-1,138.55,48.28,,23.06
2018-11-03 10:29:12 UTC,45.93,22.56,102.13,-1,131.38,57.77,,22.81
2018-11-03 10:30:12 UTC,46,22.53,102.13,-1,130.35,49.31,,22.62
2018-11-03 10:31:12 UTC,46,22.56,102.13,-1,120.62,53.91,,22.5
2018-11-03 10:32:12 UTC,46.15,22.57,102.13,-1,124.22,52.81,,22.38
2018-11-03 10:33:12 UTC,46.13,22.56,102.13,-1,122.75,68.61,,22.31
2018-11-03 10:34:12 UTC,46.26,22.51,102.13,-1,121.28,62.96,,22.25
2018-11-03 10:35:12 UTC,46.28,22.51,102.13,-1,122.87,51.54,,22.19
2018-11-03 10:36:12 UTC,46.31,22.53,102.13,-1,106.68,67.7,,22.19
2018-11-03 10:37:12 UTC,46.11,22.56,102.13,-1,120.89,61.55,,22.12
2018-11-03 10:38:12 UTC,46.23,22.61,102.13,-1,120.83,49.7,,22.12
2018-11-03 10:39:12 UTC,46.18,22.61,102.13,-1,120.95,49.2,,22.06
2018-11-03 10:40:12 UTC,45.99,22.61,102.13,-1,121.01,50.69,,22.06
2018-11-03 10:41:12 UTC,46.09,22.61,102.13,-1,117.05,49.91,,22.06
2018-11-03 10:42:12 UTC,46.22,22.64,102.13,-1,122.42,49.58,,22
2018-11-03 10:43:12 UTC,46.14,22.61,102.13,-1,121.91,60.94,,22
2018-11-03 10:44:12 UTC,46.09,22.67,102.13,-1,123.38,47.37,,22
2018-11-03 10:45:12 UTC,46.06,22.67,102.13,-1,123.32,52.89,,21.94
2018-11-03 10:46:12 UTC,46.18,22.64,102.12,-1,123.9,64.88,,21.94
2018-11-03 10:47:59 UTC,54.04,23.22,102.12,-1,172.5,56.75,,22.06
2018-11-03 10:48:59 UTC,44.2,23.35,102.12,-1,177.42,57.05,,22.06
2018-11-03 10:49:59 UTC,44.4,23.54,102.11,-1,176.85,59.42,,22
2018-11-03 10:50:59 UTC,44.64,23.43,102.11,-1,176.07,58.14,,22
2018-11-03 10:51:59 UTC,44.99,23.28,102.1,-1,174.99,63.13,,21.94
2018-11-03 10:52:59 UTC,45.21,23.21,102.1,-1,179.35,52.21,,21.94
2018-11-03 10:53:59 UTC,45.67,23.05,102.09,-1,175.38,50.11,,21.94
2018-11-03 10:54:59 UTC,45.95,22.94,102.09,-1,178.45,52.33,,21.94
2018-11-03 10:55:59 UTC,45.89,22.9,102.09,-1,178.38,57.46,,21.94
2018-11-03 10:57:59 UTC,46.03,22.8,102.08,-1,179.41,69.4,,21.88
2018-11-03 10:58:59 UTC,46.13,22.75,102.08,-1,178.9,64.34,,21.88
2018-11-03 10:59:59 UTC,46.27,22.77,102.08,-1,178.38,69.92,,21.81
2018-11-03 11:00:59 UTC,46.31,22.75,102.08,-1,178.45,57.46,,21.81
2018-11-03 11:01:59 UTC,46.67,22.74,102.08,-1,177.42,60.05,,21.81
2018-11-03 11:02:59 UTC,46.59,22.71,102.09,-1,178.38,67.49,,21.81
2018-11-03 11:03:59 UTC,46.63,22.68,102.09,-1,178.38,46.32,,21.81
2018-11-03 11:04:59 UTC,46.6,22.66,102.09,-1,177.87,48.72,,21.81
2018-11-03 11:06:59 UTC,47.78,22.63,102.08,-1,176.46,68.49,,21.75
2018-11-03 11:07:59 UTC,46.91,22.61,102.08,-1,174.81,48.01,,21.75
2018-11-03 11:08:59 UTC,46.48,22.64,102.08,-1,174.87,62.53,,22
2018-11-03 11:09:59 UTC,46.67,22.6,102.08,-1,175.32,62.38,,22
2018-11-03 11:10:59 UTC,46.66,22.61,102.08,-1,175.89,53.13,,21.94
2018-11-03 11:11:59 UTC,46.75,22.59,102.08,-1,175.44,54.31,,21.81
2018-11-03 11:12:59 UTC,46.74,22.57,102.08,-1,174.36,50.32,,21.81
2018-11-03 11:13:59 UTC,46.8,22.59,102.08,-1,176.91,48.37,,21.75
2018-11-03 11:14:59 UTC,46.94,22.59,102.08,-1,175.89,61.37,,21.69
2018-11-03 11:15:59 UTC,46.91,22.6,102.07,-1,176.91,51.46,,21.69
2018-11-03 11:16:59 UTC,46.96,22.57,102.08,-1,176.91,53.67,,21.62
2018-11-03 11:17:59 UTC,47.17,22.54,102.07,-1,175.89,49.22,,21.62
2018-11-03 11:18:59 UTC,47.07,22.56,102.07,-1,172.89,62.6,,21.62
2018-11-03 11:19:59 UTC,47.04,22.56,102.07,-1,173.4,54.46,,21.56
2018-11-03 11:20:59 UTC,47,22.59,102.06,-1,173.91,49.86,,21.56
2018-11-03 11:21:59 UTC,47.27,22.6,102.06,-1,174.36,64.69,,21.56
2018-11-03 11:22:59 UTC,46.98,22.63,102.07,-1,176.85,47.36,,21.56
2018-11-03 11:23:59 UTC,47.19,22.5,102.07,-1,176.91,48.55,,21.56
2018-11-03 11:25:59 UTC,46.89,22.44,102.07,-1,177.93,48.98,,21.5
2018-11-03 11:26:59 UTC,46.45,22.39,102.07,-1,177.87,49.21,,21.5
2018-11-03 11:27:59 UTC,46.62,22.36,102.07,-1,175.89,45.53,,21.44
2018-11-03 11:28:59 UTC,46.5,22.32,102.06,-1,176.4,47.68,,21.44
2018-11-03 11:29:59 UTC,46.18,22.23,102.06,-1,173.07,48.31,,21.38
2018-11-03 11:30:59 UTC,46.6,22.23,102.06,-1,175.05,49.18,,21.38
2018-11-03 11:31:59 UTC,46.44,22.19,102.06,-1,171.09,48.49,,21.38
2018-11-03 11:32:59 UTC,46.38,22.19,102.06,-1,175.56,49.86,,21.31
2018-11-03 11:34:59 UTC,46.51,22.15,102.06,-1,174.48,48.47,,21.25
2018-11-03 11:35:59 UTC,46.46,22.13,102.06,-1,174.54,73.75,,21.31
2018-11-03 11:36:59 UTC,46.84,22.12,102.05,-1,175.5,48.92,,21.25
2018-11-03 11:37:59 UTC,46.8,22.12,102.06,-1,175.05,53.14,,21.25
2018-11-03 11:38:59 UTC,46.82,22.11,102.05,-1,172.56,46.66,,21.25
2018-11-03 11:39:59 UTC,46.65,22.11,102.05,-1,174.48,62.31,,21.19
2018-11-03 11:40:59 UTC,46.8,22.02,102.05,-1,175.5,49.95,,22.12
2018-11-03 11:41:59 UTC,46.73,21.98,102.05,-1,173.97,52.39,,22.06
2018-11-03 11:42:59 UTC,46.7,21.96,102.05,-1,174.42,50.89,,21.81
2018-11-03 11:44:59 UTC,47.17,21.86,102.04,-1,173.01,64.87,,21.5
2018-11-03 11:45:59 UTC,47.2,21.88,102.03,-1,167.57,53.19,,21.38
2018-11-03 11:46:59 UTC,46.99,21.89,102.03,-1,170.13,64.79,,21.31
2018-11-03 11:47:59 UTC,47.05,21.92,102.03,-1,175.95,66.69,,21.25
2018-11-03 11:48:59 UTC,46.93,21.92,102.03,-1,176.4,48.28,,21.25
2018-11-03 11:49:59 UTC,46.89,21.91,102.03,-1,174.93,61.79,,21.19
2018-11-03 11:50:59 UTC,46.89,21.86,102.03,-1,175.32,51.49,,21.12
2018-11-03 12:15:04 UTC,48.4,25.65,102,-1,195.8,71.22,,23.19
2018-11-03 12:16:04 UTC,47.38,25.5,102,-1,178.8,78.03,,23.5
2018-11-03 12:17:04 UTC,44.65,25.48,102,-1,81.44,81.58,,23.88
2018-11-03 12:18:04 UTC,52.29,25.81,102.02,-1,157.32,74.31,,24.38
2018-11-03 12:19:07 UTC,45.37,26.59,102.02,100,47.94,69.03,,25
2018-11-03 12:20:07 UTC,42.58,26.64,102.02,-1,56.9,65.06,,25
2018-11-03 12:21:07 UTC,41.54,26.74,102.02,-1,54.97,76.55,,25
2018-11-03 12:22:07 UTC,43.9,26.64,102.02,-1,38.99,66.27,,25
2018-11-03 12:23:07 UTC,42.36,26.53,102.02,-1,63.41,69.18,,25
2018-11-03 12:24:07 UTC,44.11,26.39,102.01,-1,60.86,68.93,,25
2018-11-03 12:25:07 UTC,42.97,26.28,102.01,-1,72.94,69.41,,25
2018-11-03 12:26:07 UTC,44.22,26.03,102,-1,96.91,59.19,,25
2018-11-03 12:27:07 UTC,54.06,25.96,102,-1,14,82.44,,25
2018-11-03 12:29:07 UTC,42.35,26.26,102.01,-1,51.52,58.63,,25
2018-11-03 12:30:20 UTC,43.12,26.09,102,-1,37.97,59.79,,25
2018-11-03 12:31:20 UTC,43.32,26.06,102,-1,48.91,58.25,,25
2018-11-03 12:32:20 UTC,42.12,25.99,101.99,-1,37.46,69.2,,25
2018-11-03 12:33:20 UTC,44.51,25.96,101.99,-1,43.41,71.19,,24.94
2018-11-03 12:34:20 UTC,43.44,25.85,101.99,-1,24.99,58.59,,25
2018-11-03 12:35:20 UTC,42.87,25.82,101.99,-1,26.53,61.49,,24.94
2018-11-03 12:36:20 UTC,50.6,25.8,102,-1,46.98,59.8,,25
2018-11-03 12:37:20 UTC,49.22,25.87,101.97,-1,12.02,58.69,,25
2018-11-03 12:38:20 UTC,47.45,25.88,102,-1,16.49,77.04,,24.94
2018-11-03 12:39:20 UTC,44.02,26.11,102,-1,23.97,68.21,,24.94
2018-11-03 12:40:20 UTC,42.37,26.19,102,-1,32.47,57.24,,24.94
2018-11-03 12:41:20 UTC,42.58,26.03,101.99,-1,26.47,59.49,,24.94
2018-11-03 12:42:20 UTC,44.37,25.91,101.99,-1,17,61.79,,24.94
2018-11-03 12:43:20 UTC,48.3,25.87,101.99,-1,17,61.48,,24.94
2018-11-03 12:44:20 UTC,44.4,25.89,101.99,-1,21.48,71.37,,24.94
2018-11-03 12:45:20 UTC,44.29,25.98,101.99,-1,17.96,58.61,,24.94
2018-11-03 12:46:20 UTC,43.25,25.96,101.98,-1,21.48,58.24,,24.94
2018-11-03 12:48:20 UTC,42.84,25.75,101.98,-1,3.51,58.33,,24.94
2018-11-03 12:49:20 UTC,42.8,25.7,101.99,-1,3.51,59.86,,24.94
2018-11-03 12:50:20 UTC,42.77,25.62,101.99,-1,3.51,61.54,,24.94
2018-11-03 12:51:20 UTC,42.91,25.6,101.99,-1,3.51,61.43,,24.94
2018-11-03 12:52:20 UTC,42.89,25.51,101.99,-1,3.51,59.97,,24.94
2018-11-03 12:53:20 UTC,42.92,25.45,101.98,-1,3.51,61.92,,24.94
2018-11-03 12:54:20 UTC,42.86,25.41,101.99,-1,3.51,59.76,,24.94
2018-11-03 12:55:20 UTC,43.09,25.4,101.98,-1,31.84,59.2,,24.88
2018-11-03 12:57:20 UTC,43.02,25.36,101.98,-1,3.06,62.67,,24.94
2018-11-03 12:58:20 UTC,42.96,25.31,101.98,-1,2.49,58.29,,24.88
2018-11-03 12:59:20 UTC,43.08,25.3,101.98,-1,3.06,57.85,,24.88
2018-11-03 13:00:20 UTC,42.9,25.3,101.98,-1,3.06,60.18,,24.88
2018-11-03 13:01:20 UTC,43,25.26,101.97,-1,3.06,60.88,,24.88
2018-11-03 13:02:20 UTC,42.89,25.26,101.97,-1,2.49,59.92,,24.88
2018-11-03 13:03:20 UTC,42.8,25.26,101.97,-1,1.98,59.21,,24.88
2018-11-03 13:04:20 UTC,42.84,25.21,101.98,-1,3.06,63.64,,24.88
2018-11-03 13:06:20 UTC,43.01,25.19,101.98,-1,1.98,60.69,,24.88
2018-11-03 13:07:20 UTC,42.95,25.17,101.98,-1,2.49,59.48,,24.88
2018-11-03 13:08:20 UTC,43.06,25.17,101.97,-1,3.06,58.44,,24.88
2018-11-03 13:09:20 UTC,42.78,25.13,101.98,-1,3.06,62,,24.88
2018-11-03 13:10:20 UTC,42.79,25.16,101.98,-1,3.06,61.19,,24.88
2018-11-03 13:11:20 UTC,42.79,25.11,101.98,-1,2.49,58.74,,24.88
2018-11-03 13:12:20 UTC,42.77,25.11,101.97,-1,1.98,56.05,,24.88
2018-11-03 13:13:20 UTC,42.78,25.1,101.97,-1,3.06,60.55,,24.81
2018-11-03 13:15:20 UTC,42.69,25.09,101.97,-1,2.49,61.33,,24.88
2018-11-03 13:16:20 UTC,42.8,25.09,101.97,-1,2.49,60.34,,24.81
2018-11-03 13:17:20 UTC,42.8,25.07,101.97,-1,3.06,60.91,,24.81
2018-11-03 13:18:20 UTC,42.74,25.06,101.96,-1,3.06,62.76,,24.81
2018-11-03 13:19:20 UTC,42.58,25.06,101.96,-1,2.49,62.14,,24.81
2018-11-03 13:20:20 UTC,42.66,25.07,101.96,-1,2.49,59.68,,24.81
2018-11-03 13:21:20 UTC,42.67,25.03,101.95,-1,1.98,60.71,,24.81
2018-11-03 13:22:20 UTC,42.65,25.06,101.95,-1,3.06,61.06,,24.81
2018-11-03 13:23:20 UTC,42.64,25.02,101.95,-1,2.49,61.24,,24.81
2018-11-03 13:25:20 UTC,42.6,25,101.95,-1,1.98,62.47,,24.81
2018-11-03 13:26:20 UTC,42.65,25,101.95,-1,3.06,60.74,,24.81
2018-11-03 13:27:20 UTC,42.65,24.99,101.95,-1,1.98,60.24,,24.81
2018-11-03 13:28:20 UTC,42.62,24.98,101.95,-1,2.49,61.22,,24.81
2018-11-03 13:29:20 UTC,42.65,24.96,101.95,-1,2.49,61.46,,24.75
2018-11-03 13:30:20 UTC,42.65,24.96,101.95,-1,1.98,62.54,,24.75
2018-11-03 13:31:20 UTC,42.82,24.93,101.95,-1,3.06,59.96,,24.81
2018-11-03 13:32:20 UTC,42.62,24.95,101.96,-1,2.49,60.38,,24.81
2018-11-03 13:33:20 UTC,42.66,24.93,101.96,-1,2.49,62.45,,24.75
2018-11-03 13:35:20 UTC,42.55,24.92,101.96,-1,1.98,62.22,,24.75
2018-11-03 13:36:20 UTC,42.59,24.92,101.96,-1,2.49,59.23,,24.75
2018-11-03 13:37:20 UTC,42.52,24.92,101.95,-1,2.49,58.53,,24.75
2018-11-03 13:38:20 UTC,42.48,24.92,101.95,-1,1.98,62.5,,24.75
2018-11-03 13:39:20 UTC,42.43,24.93,101.95,-1,1.98,62.16,,24.75
2018-11-03 13:40:20 UTC,42.42,24.9,101.95,-1,1.98,61.98,,24.75
2018-11-03 13:41:20 UTC,42.36,24.9,101.95,-1,2.49,59.38,,24.75
2018-11-03 13:43:20 UTC,42.49,24.9,101.95,-1,1.98,64.51,,24.75
2018-11-03 13:44:20 UTC,42.41,24.9,101.94,-1,1.98,61.03,,24.75
2018-11-03 13:45:20 UTC,42.44,24.9,101.94,-1,2.49,59.72,,24.75
2018-11-03 13:46:20 UTC,42.48,24.9,101.94,-1,2.49,59.62,,24.69
2018-11-03 13:47:20 UTC,42.47,24.86,101.94,-1,1.98,57.58,,24.69
2018-11-03 13:48:20 UTC,42.57,24.87,101.94,-1,1.98,60.22,,24.69
2018-11-03 13:49:20 UTC,42.58,24.85,101.94,-1,1.98,59.74,,24.69
2018-11-03 13:50:20 UTC,42.46,24.86,101.94,-1,2.49,59.03,,24.69
2018-11-03 13:51:20 UTC,42.42,24.86,101.94,-1,1.98,59.03,,24.69
2018-11-03 13:53:20 UTC,42.37,24.82,101.93,-1,1.98,60.33,,24.69
2018-11-03 13:54:20 UTC,42.44,24.85,101.93,-1,2.49,62.68,,24.69
2018-11-03 13:55:20 UTC,42.38,24.83,101.93,-1,1.98,60.38,,24.69
2018-11-03 13:56:20 UTC,42.34,24.82,101.94,-1,1.98,61.15,,24.69
2018-11-03 13:57:20 UTC,42.42,24.83,101.93,-1,2.49,62.34,,24.69
2018-11-03 13:58:20 UTC,42.43,24.82,101.94,-1,1.98,58.7,,24.69
2018-11-03 13:59:20 UTC,42.4,24.82,101.94,-1,1.98,60.44,,24.69
2018-11-03 14:00:20 UTC,42.34,24.79,101.94,-1,2.49,58.93,,24.69
2018-11-03 14:02:20 UTC,42.48,24.82,101.94,-1,2.49,60.6,,24.62
2018-11-03 14:03:20 UTC,42.34,24.81,101.94,-1,3.06,62.9,,24.62
2018-11-03 14:04:20 UTC,42.35,24.76,101.94,-1,3.06,60.12,,24.62
2018-11-03 14:05:20 UTC,42.37,24.78,101.93,-1,2.49,59.05,,24.62
2018-11-03 14:06:20 UTC,42.38,24.79,101.94,-1,1.98,63.35,,24.62
2018-11-03 14:07:20 UTC,42.41,24.78,101.93,-1,1.98,61.77,,24.62
2018-11-03 14:08:20 UTC,42.31,24.75,101.94,-1,1.98,62.39,,24.62
2018-11-03 14:09:20 UTC,42.31,24.78,101.94,-1,3.06,62.78,,24.62
2018-11-03 14:10:20 UTC,42.35,24.76,101.94,-1,2.49,60.51,,24.62
2018-11-03 14:12:20 UTC,42.31,24.72,101.93,-1,1.98,63.94,,24.62
2018-11-03 14:13:20 UTC,42.29,24.73,101.93,-1,1.98,58.44,,24.62
2018-11-03 14:14:20 UTC,42.36,24.75,101.93,-1,2.49,61.57,,24.56
2018-11-03 14:15:20 UTC,42.32,24.73,101.93,-1,2.49,59.35,,24.56
2018-11-03 14:16:20 UTC,42.36,24.73,101.93,-1,1.98,59.84,,24.56
2018-11-03 14:17:20 UTC,42.39,24.72,101.94,-1,1.98,59.76,,24.62
2018-11-03 14:18:20 UTC,42.29,24.72,101.94,-1,2.49,59.79,,24.56
2018-11-03 14:19:20 UTC,42.39,24.69,101.93,-1,1.98,60.72,,24.56
2018-11-03 14:20:20 UTC,42.42,24.69,101.94,-1,1.98,63.71,,24.56
2018-11-03 14:22:20 UTC,42.33,24.71,101.93,-1,2.49,58.3,,24.56
2018-11-03 14:23:20 UTC,42.34,24.69,101.93,-1,2.49,62.07,,24.56
2018-11-03 14:24:20 UTC,42.29,24.72,101.93,-1,2.49,62.33,,24.56
2018-11-03 14:25:20 UTC,42.38,24.71,101.93,-1,3.06,60.28,,24.56
2018-11-03 14:26:20 UTC,42.38,24.69,101.93,-1,1.98,63.02,,24.56
2018-11-03 14:27:20 UTC,42.41,24.72,101.93,-1,2.49,61.15,,24.56
2018-11-03 14:28:20 UTC,42.43,24.71,101.93,-1,2.49,58.22,,24.56
2018-11-03 14:29:20 UTC,42.36,24.68,101.93,-1,1.98,62.26,,24.56
2018-11-03 14:30:20 UTC,42.36,24.68,101.93,-1,2.49,59.28,,24.56
2018-11-03 14:32:20 UTC,42.44,24.65,101.93,-1,2.49,60.27,,24.5
2018-11-03 14:33:20 UTC,42.43,24.68,101.93,-1,1.98,59.59,,24.5
2018-11-03 14:34:20 UTC,42.4,24.66,101.93,-1,1.98,59.59,,24.5
2018-11-03 14:35:20 UTC,42.45,24.66,101.93,-1,1.98,59.75,,24.5
2018-11-03 14:36:20 UTC,42.48,24.65,101.93,-1,2.49,61.86,,24.5
2018-11-03 14:37:20 UTC,42.42,24.66,101.93,-1,2.49,60.76,,24.5
2018-11-03 14:38:20 UTC,42.39,24.65,101.93,-1,1.98,63.52,,24.5
2018-11-03 14:39:20 UTC,42.4,24.65,101.93,-1,1.98,62.43,,24.5
2018-11-03 14:40:20 UTC,42.38,24.62,101.92,-1,2.49,62.43,,24.5
2018-11-03 14:42:20 UTC,42.4,24.63,101.92,-1,1.98,59.89,,24.5
2018-11-03 14:43:20 UTC,42.38,24.63,101.91,-1,3.06,61.75,,24.5
2018-11-03 14:44:20 UTC,42.47,24.61,101.91,-1,2.49,60.13,,24.5
2018-11-03 14:45:20 UTC,42.39,24.63,101.91,-1,1.98,59.29,,24.5
2018-11-03 14:46:20 UTC,42.47,24.61,101.91,-1,3.06,61.38,,24.44
2018-11-03 14:47:20 UTC,42.38,24.62,101.91,-1,3.06,58.2,,24.5
2018-11-03 14:48:20 UTC,42.38,24.61,101.91,-1,1.98,62.46,,24.5
2018-11-03 14:49:20 UTC,42.43,24.62,101.91,-1,1.98,64.53,,24.5
2018-11-03 14:50:20 UTC,42.44,24.59,101.91,-1,3.06,62.94,,24.44
2018-11-03 14:52:20 UTC,42.43,24.59,101.91,-1,3.06,59.96,,24.44
2018-11-03 14:53:20 UTC,42.48,24.59,101.91,-1,2.49,59.8,,24.44
2018-11-03 14:54:20 UTC,42.44,24.63,101.91,-1,3.06,59.64,,24.44
2018-11-03 14:55:20 UTC,42.4,24.59,101.9,-1,3.06,61.74,,24.44
2018-11-03 14:56:20 UTC,42.46,24.58,101.9,-1,3.58,61.69,,24.44
2018-11-03 14:57:20 UTC,42.39,24.58,101.9,-1,2.49,59.18,,24.44
2018-11-03 14:58:20 UTC,42.42,24.59,101.9,-1,2.49,58.13,,24.44
2018-11-03 14:59:20 UTC,42.5,24.59,101.9,-1,3.06,62.59,,24.44
2018-11-03 15:00:20 UTC,42.48,24.58,101.91,-1,3.06,62.08,,24.44
2018-11-03 15:02:20 UTC,42.51,24.55,101.9,-1,2.49,59.15,,24.44
2018-11-03 15:03:20 UTC,42.53,24.55,101.9,-1,3.06,59.78,,24.38
2018-11-03 15:04:20 UTC,42.48,24.55,101.9,-1,3.06,61.13,,24.38
2018-11-03 15:05:20 UTC,42.55,24.55,101.9,-1,3.06,60.77,,24.38
2018-11-03 15:06:20 UTC,42.52,24.56,101.9,-1,2.49,58.46,,24.38
2018-11-03 15:07:20 UTC,42.56,24.52,101.9,-1,3.06,59.83,,24.38
2018-11-03 15:08:20 UTC,42.56,24.52,101.9,-1,3.06,61.32,,24.38
2018-11-03 15:09:20 UTC,42.55,24.54,101.9,-1,2.49,60.16,,24.38
2018-11-03 15:10:20 UTC,42.6,24.55,101.9,-1,3.58,58.24,,24.38
2018-11-03 15:12:20 UTC,42.57,24.51,101.91,-1,3.06,60.66,,24.38
2018-11-03 15:13:20 UTC,42.74,24.51,101.9,-1,3.58,62.06,,24.38
2018-11-03 15:14:20 UTC,42.63,24.5,101.9,-1,2.49,60.24,,24.38
2018-11-03 15:15:20 UTC,42.62,24.5,101.9,-1,3.06,58.85,,24.38
2018-11-03 15:16:20 UTC,42.69,24.5,101.89,-1,3.06,61.17,,24.38
2018-11-03 15:17:20 UTC,42.77,24.51,101.89,-1,3.06,61.7,,24.38
2018-11-03 15:18:20 UTC,42.72,24.5,101.89,-1,2.49,62.16,,24.38
2018-11-03 15:19:20 UTC,42.69,24.5,101.89,-1,3.06,62.97,,24.38
2018-11-03 15:21:20 UTC,42.74,24.48,101.89,-1,3.58,59.44,,24.31
2018-11-03 15:22:20 UTC,42.72,24.47,101.9,-1,2.49,61.86,,24.31
2018-11-03 15:23:20 UTC,42.76,24.48,101.89,-1,3.06,63.22,,24.31
2018-11-03 15:24:20 UTC,42.78,24.48,101.9,-1,3.06,62.1,,24.31
2018-11-03 15:25:20 UTC,42.73,24.48,101.9,-1,3.06,61.01,,24.31
2018-11-03 15:26:20 UTC,42.68,24.48,101.89,-1,3.58,61.17,,24.31
2018-11-03 15:27:20 UTC,42.74,24.45,101.9,-1,3.06,59.35,,24.31
2018-11-03 15:28:20 UTC,42.75,24.48,101.89,-1,3.06,62.31,,24.31
2018-11-03 15:29:20 UTC,42.8,24.44,101.89,-1,3.06,58.64,,24.31
2018-11-03 15:31:20 UTC,42.8,24.44,101.89,-1,2.49,59.59,,24.31
2018-11-03 15:32:20 UTC,42.75,24.44,101.89,-1,3.06,59.52,,24.31
2018-11-03 15:33:20 UTC,42.77,24.44,101.89,-1,3.06,59.95,,24.31
2018-11-03 15:34:20 UTC,42.75,24.44,101.89,-1,3.06,60.2,,24.25
2018-11-03 15:35:20 UTC,42.79,24.44,101.89,-1,2.49,59.89,,24.25
2018-11-03 15:36:20 UTC,42.74,24.44,101.89,-1,3.06,60.92,,24.25
2018-11-03 15:37:20 UTC,42.86,24.41,101.89,-1,3.06,59.21,,24.25
2018-11-03 15:38:20 UTC,42.89,24.44,101.89,-1,3.06,61.49,,24.25
2018-11-03 15:39:20 UTC,42.83,24.42,101.89,-1,3.58,62.76,,24.25
2018-11-03 15:41:20 UTC,42.79,24.41,101.89,-1,3.06,62.71,,24.25
2018-11-03 15:42:20 UTC,42.81,24.42,101.89,-1,3.06,56.73,,24.25
2018-11-03 15:43:20 UTC,42.76,24.44,101.89,-1,3.58,59.1,,24.25
2018-11-03 15:44:20 UTC,42.87,24.41,101.89,-1,3.58,60.54,,24.25
2018-11-03 15:45:20 UTC,42.76,24.4,101.88,-1,3.06,61.4,,24.25
2018-11-03 15:46:20 UTC,42.77,24.4,101.88,-1,3.06,62.79,,24.25
2018-11-03 15:47:20 UTC,42.86,24.38,101.88,-1,3.06,59.11,,24.25
2018-11-03 15:48:20 UTC,42.88,24.38,101.88,-1,2.49,59.84,,24.25
2018-11-03 15:49:20 UTC,42.86,24.4,101.88,-1,3.06,61.14,,24.25
2018-11-03 15:51:20 UTC,42.91,24.38,101.88,-1,3.58,60.06,,24.19
2018-11-03 15:52:20 UTC,42.92,24.38,101.88,-1,3.58,59.56,,24.19
2018-11-03 15:53:20 UTC,42.89,24.41,101.88,-1,3.06,62.48,,24.19
2018-11-03 15:54:20 UTC,42.91,24.38,101.88,-1,3.06,63.28,,24.19
2018-11-03 15:55:20 UTC,42.94,24.4,101.88,-1,3.06,62.42,,24.19
2018-11-03 15:56:20 UTC,42.94,24.37,101.88,-1,3.58,60.66,,24.19
2018-11-03 15:57:20 UTC,42.96,24.38,101.88,-1,3.06,59.3,,24.19
2018-11-03 15:58:20 UTC,42.97,24.38,101.88,-1,3.06,58.98,,24.19
2018-11-03 16:00:20 UTC,42.96,24.4,101.88,-1,2.49,58.49,,24.19
2018-11-03 16:01:20 UTC,42.97,24.35,101.87,-1,3.58,62.32,,24.19
2018-11-03 16:02:20 UTC,42.98,24.37,101.87,-1,3.06,61.41,,24.19
2018-11-03 16:03:20 UTC,42.94,24.4,101.87,-1,3.06,59.51,,24.19
